Date/Time (EST),2m Temperature (hr. avg) (F),2m Relative Humidity (percent),2m Station Pressure (mb)
2011-04-01 18:00:00,51.3,36.0,989.4
2011-04-01 19:00:00,49.6,42.0,990.1
2011-04-01 20:00:00,46.0,51.0,990.5
2011-04-01 21:00:00,43.7,54.0,991.2
2011-04-01 22:00:00,43.5,55.0,991.5
2011-04-01 23:00:00,43.2,59.0,991.1
2011-04-02 00:00:00,41.2,59.0,991.0
2011-04-02 01:00:00,42.6,55.0,990.7
2011-04-02 02:00:00,44.1,51.0,990.2
2011-04-02 03:00:00,43.9,63.0,991.0
2011-04-02 04:00:00,41.9,70.0,990.1
2011-04-02 05:00:00,40.6,64.0,990.7
2011-04-02 06:00:00,42.1,66.0,991.2
2011-04-02 07:00:00,42.3,65.0,992.0
2011-04-02 08:00:00,45.3,60.0,992.2
2011-04-02 09:00:00,49.3,51.0,992.4
2011-04-02 10:00:00,53.6,40.0,992.0
2011-04-02 11:00:00,56.3,37.0,991.4
2011-04-02 12:00:00,57.6,36.0,991.3
2011-04-02 13:00:00,59.2,30.0,990.5
2011-04-02 14:00:00,61.2,25.0,990.2
2011-04-02 15:00:00,60.8,26.0,990.4
2011-04-02 16:00:00,61.7,24.0,990.8
2011-04-02 17:00:00,61.5,25.0,991.9
2011-04-02 18:00:00,59.7,25.0,993.4
2011-04-02 19:00:00,57.4,28.0,994.9
2011-04-02 20:00:00,54.9,33.0,996.5
2011-04-02 21:00:00,52.3,38.0,997.9
2011-04-02 22:00:00,49.6,43.0,998.5
2011-04-02 23:00:00,46.9,50.0,998.7
2011-04-03 00:00:00,44.6,54.0,999.0
2011-04-03 01:00:00,41.9,69.0,999.3
2011-04-03 02:00:00,39.9,74.0,999.4
2011-04-03 03:00:00,38.7,77.0,999.8
2011-04-03 04:00:00,36.9,81.0,1000.6
2011-04-03 05:00:00,36.3,83.0,1001.4
2011-04-03 06:00:00,36.3,82.0,1002.4
2011-04-03 07:00:00,36.1,83.0,1003.5
2011-04-03 08:00:00,43.7,50.0,1004.3
2011-04-03 09:00:00,53.2,37.0,1004.3
2011-04-03 10:00:00,57.6,30.0,1004.9
2011-04-03 11:00:00,60.4,28.0,1003.9
2011-04-03 12:00:00,63.3,23.0,1003.2
2011-04-03 13:00:00,64.9,22.0,1002.5
2011-04-03 14:00:00,66.9,19.0,1001.6
2011-04-03 15:00:00,68.5,21.0,1000.7
2011-04-03 16:00:00,69.6,21.0,1000.1
2011-04-03 17:00:00,70.3,22.0,999.6
2011-04-03 18:00:00,70.2,24.0,999.3
2011-04-03 19:00:00,66.9,30.0,998.9
2011-04-03 20:00:00,62.6,33.0,999.0
2011-04-03 21:00:00,61.5,37.0,998.7
2011-04-03 22:00:00,60.4,44.0,998.2
2011-04-03 23:00:00,58.6,45.0,997.8
2011-04-04 00:00:00,58.6,44.0,997.5
2011-04-04 01:00:00,58.8,48.0,996.9
2011-04-04 02:00:00,58.3,50.0,996.0
2011-04-04 03:00:00,57.9,45.0,995.8
2011-04-04 04:00:00,57.9,39.0,995.5
2011-04-04 05:00:00,57.4,39.0,995.8
2011-04-04 06:00:00,57.6,44.0,996.3
2011-04-04 07:00:00,57.9,47.0,996.8
2011-04-04 08:00:00,60.4,46.0,996.8
2011-04-04 09:00:00,65.3,42.0,996.5
2011-04-04 10:00:00,70.2,37.0,995.8
2011-04-04 11:00:00,74.5,33.0,995.4
2011-04-04 12:00:00,77.9,30.0,994.2
2011-04-04 13:00:00,80.8,27.0,993.0
2011-04-04 14:00:00,82.8,29.0,991.6
2011-04-04 15:00:00,83.3,30.0,990.9
2011-04-04 16:00:00,83.3,30.0,990.0
2011-04-04 17:00:00,82.8,32.0,989.1
2011-04-04 18:00:00,81.5,35.0,988.3
2011-04-04 19:00:00,79.3,40.0,987.8
2011-04-04 20:00:00,77.4,47.0,987.7
2011-04-04 21:00:00,74.8,55.0,988.2
2011-04-04 22:00:00,72.9,61.0,988.4
2011-04-04 23:00:00,71.4,64.0,987.5
2011-04-05 00:00:00,70.2,64.0,986.3
2011-04-05 01:00:00,69.1,69.0,985.4
2011-04-05 02:00:00,69.1,72.0,984.4
2011-04-05 03:00:00,70.0,70.0,985.2
2011-04-05 04:00:00,60.4,87.0,984.9
2011-04-05 05:00:00,60.3,89.0,983.4
2011-04-05 06:00:00,59.9,90.0,979.7
2011-04-05 07:00:00,60.4,86.0,981.0
2011-04-05 08:00:00,61.5,87.0,981.8
2011-04-05 09:00:00,52.9,86.0,984.6
2011-04-05 10:00:00,49.6,75.0,986.1
2011-04-05 11:00:00,51.4,62.0,986.3
2011-04-05 12:00:00,53.8,52.0,987.5
2011-04-05 13:00:00,56.1,43.0,987.8
2011-04-05 14:00:00,57.2,40.0,988.6
2011-04-05 15:00:00,58.1,39.0,989.3
2011-04-05 16:00:00,56.7,34.0,990.0
2011-04-05 17:00:00,56.8,33.0,991.2
2011-04-05 18:00:00,55.6,35.0,992.3
2011-04-05 19:00:00,54.0,40.0,993.7
2011-04-05 20:00:00,52.5,40.0,995.5
2011-04-05 21:00:00,51.4,40.0,996.8
2011-04-05 22:00:00,49.5,47.0,998.2
2011-04-05 23:00:00,47.7,49.0,999.5
2011-04-06 00:00:00,46.2,51.0,1000.4
2011-04-06 01:00:00,44.8,55.0,1001.0
2011-04-06 02:00:00,43.3,59.0,1001.3
2011-04-06 03:00:00,41.4,68.0,1001.9
2011-04-06 04:00:00,39.7,74.0,1002.3
2011-04-06 05:00:00,38.3,79.0,1003.4
2011-04-06 06:00:00,37.2,82.0,1003.9
2011-04-06 07:00:00,37.2,81.0,1004.8
2011-04-06 08:00:00,45.1,52.0,1005.5
2011-04-06 09:00:00,51.3,41.0,1006.4
2011-04-06 10:00:00,53.8,36.0,1006.7
2011-04-06 11:00:00,56.1,31.0,1005.6
2011-04-06 12:00:00,58.6,28.0,1004.8
2011-04-06 13:00:00,61.0,27.0,1004.1
2011-04-06 14:00:00,63.9,23.0,1002.8
2011-04-06 15:00:00,65.5,24.0,1001.6
2011-04-06 16:00:00,66.6,24.0,1000.7
2011-04-06 17:00:00,66.7,23.0,1000.3
2011-04-06 18:00:00,65.5,24.0,1000.4
2011-04-06 19:00:00,63.3,29.0,1000.4
2011-04-06 20:00:00,59.9,32.0,1001.0
2011-04-06 21:00:00,58.3,33.0,1001.3
2011-04-06 22:00:00,58.3,32.0,1001.3
2011-04-06 23:00:00,56.7,48.0,1001.7
2011-04-07 00:00:00,54.9,53.0,1001.9
2011-04-07 01:00:00,55.0,54.0,1001.3
2011-04-07 02:00:00,54.5,54.0,1001.1
2011-04-07 03:00:00,53.6,57.0,1001.0
2011-04-07 04:00:00,52.3,61.0,1001.3
2011-04-07 05:00:00,51.3,65.0,1001.7
2011-04-07 06:00:00,50.4,68.0,1001.8
2011-04-07 07:00:00,50.5,65.0,1002.2
2011-04-07 08:00:00,54.5,53.0,1002.4
2011-04-07 09:00:00,57.7,47.0,1002.1
2011-04-07 10:00:00,62.1,39.0,1002.2
2011-04-07 11:00:00,67.6,32.0,1001.8
2011-04-07 12:00:00,72.0,29.0,1001.1
2011-04-07 13:00:00,74.5,24.0,1000.1
2011-04-07 14:00:00,75.9,23.0,999.3
2011-04-07 15:00:00,76.6,23.0,998.4
2011-04-07 16:00:00,77.2,23.0,998.2
2011-04-07 17:00:00,77.7,23.0,998.5
2011-04-07 18:00:00,76.8,25.0,998.8
2011-04-07 19:00:00,72.7,34.0,998.9
2011-04-07 20:00:00,67.6,38.0,999.7
2011-04-07 21:00:00,65.8,42.0,1000.1
2011-04-07 22:00:00,64.8,44.0,1000.2
2011-04-07 23:00:00,64.4,45.0,1000.0
2011-04-08 00:00:00,63.9,51.0,1000.5
2011-04-08 01:00:00,61.9,58.0,1000.0
2011-04-08 02:00:00,60.3,63.0,999.4
2011-04-08 03:00:00,58.5,70.0,999.5
2011-04-08 04:00:00,56.3,76.0,999.9
2011-04-08 05:00:00,56.5,75.0,1000.2
2011-04-08 06:00:00,56.1,81.0,1000.8
2011-04-08 07:00:00,55.4,79.0,1001.9
2011-04-08 08:00:00,56.3,76.0,1001.3
2011-04-08 09:00:00,58.1,70.0,1001.7
2011-04-08 10:00:00,61.3,61.0,1001.5
2011-04-08 11:00:00,64.4,59.0,1000.3
2011-04-08 12:00:00,70.2,43.0,998.3
2011-04-08 13:00:00,76.8,38.0,997.8
2011-04-08 14:00:00,78.4,38.0,996.4
2011-04-08 15:00:00,79.9,39.0,996.0
2011-04-08 16:00:00,79.7,38.0,995.2
2011-04-08 17:00:00,79.9,43.0,994.7
2011-04-08 18:00:00,72.7,55.0,994.9
2011-04-08 19:00:00,66.9,59.0,996.0
2011-04-08 20:00:00,62.6,64.0,996.7
2011-04-08 21:00:00,58.5,67.0,998.9
2011-04-08 22:00:00,54.9,86.0,997.5
2011-04-08 23:00:00,53.8,91.0,998.4
2011-04-09 00:00:00,53.8,91.0,1000.2
2011-04-09 01:00:00,53.6,92.0,998.1
2011-04-09 02:00:00,53.2,92.0,998.9
2011-04-09 03:00:00,52.3,93.0,999.5
2011-04-09 04:00:00,52.0,93.0,1000.4
2011-04-09 05:00:00,51.1,93.0,1001.5
2011-04-09 06:00:00,50.2,94.0,1002.1
2011-04-09 07:00:00,49.8,94.0,1003.5
2011-04-09 08:00:00,48.6,92.0,1004.3
2011-04-09 09:00:00,47.8,89.0,1004.9
2011-04-09 10:00:00,48.4,90.0,1005.2
2011-04-09 11:00:00,48.9,86.0,1005.1
2011-04-09 12:00:00,51.1,82.0,1004.9
2011-04-09 13:00:00,52.2,81.0,1004.4
2011-04-09 14:00:00,53.6,79.0,1003.6
2011-04-09 15:00:00,54.9,77.0,1001.4
2011-04-09 16:00:00,55.4,77.0,1002.7
2011-04-09 17:00:00,55.6,83.0,999.9
2011-04-09 18:00:00,54.7,84.0,1000.8
2011-04-09 19:00:00,54.0,92.0,1004.3
2011-04-09 20:00:00,52.5,92.0,999.7
2011-04-09 21:00:00,52.9,93.0,1001.1
2011-04-09 22:00:00,52.9,94.0,1002.0
2011-04-09 23:00:00,52.9,94.0,1001.9
2011-04-10 00:00:00,53.1,94.0,1002.2
2011-04-10 01:00:00,52.7,94.0,1001.6
2011-04-10 02:00:00,52.5,94.0,1002.0
2011-04-10 03:00:00,52.2,95.0,1002.1
2011-04-10 04:00:00,52.0,95.0,1002.6
2011-04-10 05:00:00,51.6,95.0,1003.0
2011-04-10 06:00:00,51.6,95.0,1003.2
2011-04-10 07:00:00,51.8,95.0,1003.8
2011-04-10 08:00:00,52.3,95.0,1004.6
2011-04-10 09:00:00,53.2,95.0,1004.4
2011-04-10 10:00:00,54.3,92.0,1004.5
2011-04-10 11:00:00,56.1,87.0,1004.6
2011-04-10 12:00:00,58.6,81.0,1004.4
2011-04-10 13:00:00,61.3,75.0,1003.9
2011-04-10 14:00:00,64.0,73.0,1002.7
2011-04-10 15:00:00,67.5,65.0,1001.4
2011-04-10 16:00:00,69.4,66.0,1001.5
2011-04-10 17:00:00,70.7,63.0,1001.3
2011-04-10 18:00:00,70.2,66.0,1000.9
2011-04-10 19:00:00,67.6,76.0,1000.2
2011-04-10 20:00:00,64.6,83.0,1000.7
2011-04-10 21:00:00,62.2,88.0,1001.0
2011-04-10 22:00:00,61.7,85.0,1000.3
2011-04-10 23:00:00,62.6,86.0,999.9
2011-04-11 00:00:00,62.6,87.0,998.9
2011-04-11 01:00:00,62.1,89.0,998.7
2011-04-11 02:00:00,61.3,90.0,998.0
2011-04-11 03:00:00,60.6,90.0,997.5
2011-04-11 04:00:00,60.3,89.0,997.7
2011-04-11 05:00:00,60.4,89.0,997.7
2011-04-11 06:00:00,60.1,91.0,998.4
2011-04-11 07:00:00,59.2,93.0,999.3
2011-04-11 08:00:00,59.2,93.0,1000.0
2011-04-11 09:00:00,60.3,90.0,999.7
2011-04-11 10:00:00,62.4,86.0,999.6
2011-04-11 11:00:00,64.9,80.0,998.5
2011-04-11 12:00:00,69.3,70.0,997.4
2011-04-11 13:00:00,74.7,60.0,996.1
2011-04-11 14:00:00,79.3,54.0,994.5
2011-04-11 15:00:00,81.5,48.0,993.0
2011-04-11 16:00:00,83.3,47.0,992.4
2011-04-11 17:00:00,83.3,45.0,991.5
2011-04-11 18:00:00,82.6,48.0,991.3
2011-04-11 19:00:00,80.4,53.0,991.4
2011-04-11 20:00:00,77.9,58.0,991.5
2011-04-11 21:00:00,76.3,60.0,991.2
2011-04-11 22:00:00,75.2,61.0,991.1
2011-04-11 23:00:00,74.1,67.0,991.9
2011-04-12 00:00:00,70.7,71.0,991.4
2011-04-12 01:00:00,70.3,74.0,990.8
2011-04-12 02:00:00,69.6,75.0,989.8
2011-04-12 03:00:00,68.5,77.0,988.5
2011-04-12 04:00:00,67.3,76.0,988.7
2011-04-12 05:00:00,67.3,75.0,988.5
2011-04-12 06:00:00,66.9,75.0,989.0
2011-04-12 07:00:00,67.5,72.0,989.5
2011-04-12 08:00:00,69.8,66.0,988.4
2011-04-12 09:00:00,71.2,59.0,988.4
2011-04-12 10:00:00,71.6,53.0,989.4
2011-04-12 11:00:00,69.8,56.0,989.7
2011-04-12 12:00:00,68.5,52.0,990.1
2011-04-12 13:00:00,67.1,55.0,989.6
2011-04-12 14:00:00,67.8,52.0,988.7
2011-04-12 15:00:00,68.0,64.0,988.6
2011-04-12 16:00:00,66.7,66.0,987.9
2011-04-12 17:00:00,66.7,70.0,988.3
2011-04-12 18:00:00,61.2,84.0,989.3
2011-04-12 19:00:00,60.6,67.0,990.2
2011-04-12 20:00:00,60.1,65.0,991.0
2011-04-12 21:00:00,60.1,65.0,991.8
2011-04-12 22:00:00,59.2,72.0,992.2
2011-04-12 23:00:00,58.5,71.0,992.0
2011-04-13 00:00:00,56.8,72.0,992.3
2011-04-13 01:00:00,55.0,73.0,992.6
2011-04-13 02:00:00,53.1,73.0,992.8
2011-04-13 03:00:00,51.1,80.0,992.8
2011-04-13 04:00:00,49.6,76.0,993.6
2011-04-13 05:00:00,49.3,74.0,994.1
2011-04-13 06:00:00,48.0,81.0,994.3
2011-04-13 07:00:00,47.8,72.0,995.2
2011-04-13 08:00:00,51.4,67.0,995.4
2011-04-13 09:00:00,54.3,61.0,995.8
2011-04-13 10:00:00,57.2,54.0,995.9
2011-04-13 11:00:00,60.1,55.0,996.1
2011-04-13 12:00:00,62.4,53.0,996.0
2011-04-13 13:00:00,64.6,48.0,995.8
2011-04-13 14:00:00,65.7,46.0,995.7
2011-04-13 15:00:00,67.1,42.0,995.2
2011-04-13 16:00:00,68.5,42.0,995.2
2011-04-13 17:00:00,68.7,39.0,995.7
2011-04-13 18:00:00,68.2,45.0,996.1
2011-04-13 19:00:00,66.4,45.0,996.4
2011-04-13 20:00:00,63.0,48.0,997.4
2011-04-13 21:00:00,60.1,50.0,998.6
2011-04-13 22:00:00,57.9,53.0,999.2
2011-04-13 23:00:00,54.7,64.0,999.8
2011-04-14 00:00:00,53.8,63.0,999.9
2011-04-14 01:00:00,52.0,64.0,1000.0
2011-04-14 02:00:00,51.4,65.0,999.9
2011-04-14 03:00:00,48.4,81.0,999.8
2011-04-14 04:00:00,46.4,85.0,999.9
2011-04-14 05:00:00,43.7,93.0,1000.7
2011-04-14 06:00:00,42.8,92.0,1001.4
2011-04-14 07:00:00,43.7,91.0,1002.1
2011-04-14 08:00:00,50.9,65.0,1002.6
2011-04-14 09:00:00,57.2,53.0,1002.9
2011-04-14 10:00:00,62.4,43.0,1003.0
2011-04-14 11:00:00,64.9,33.0,1002.9
2011-04-14 12:00:00,67.3,33.0,1002.4
2011-04-14 13:00:00,68.5,30.0,1001.8
2011-04-14 14:00:00,70.5,27.0,1001.1
2011-04-14 15:00:00,72.7,24.0,1000.6
2011-04-14 16:00:00,73.6,23.0,1000.4
2011-04-14 17:00:00,73.8,24.0,1000.6
2011-04-14 18:00:00,72.3,29.0,1001.3
2011-04-14 19:00:00,67.3,40.0,1001.6
2011-04-14 20:00:00,63.7,49.0,1002.1
2011-04-14 21:00:00,60.8,49.0,1002.6
2011-04-14 22:00:00,58.8,65.0,1002.5
2011-04-14 23:00:00,56.3,65.0,1002.8
2011-04-15 00:00:00,53.4,65.0,1003.0
2011-04-15 01:00:00,56.7,70.0,1002.9
2011-04-15 02:00:00,54.7,81.0,1003.3
2011-04-15 03:00:00,50.7,87.0,1003.9
2011-04-15 04:00:00,49.5,90.0,1004.2
2011-04-15 05:00:00,49.1,91.0,1004.4
2011-04-15 06:00:00,48.4,93.0,1005.3
2011-04-15 07:00:00,50.7,82.0,1005.9
2011-04-15 08:00:00,56.7,65.0,1006.5
2011-04-15 09:00:00,60.1,60.0,1006.5
2011-04-15 10:00:00,63.5,51.0,1006.1
2011-04-15 11:00:00,66.4,45.0,1005.8
2011-04-15 12:00:00,68.2,38.0,1005.5
2011-04-15 13:00:00,70.0,32.0,1004.9
2011-04-15 14:00:00,71.1,32.0,1004.1
2011-04-15 15:00:00,71.8,29.0,1003.1
2011-04-15 16:00:00,71.8,27.0,1002.8
2011-04-15 17:00:00,71.2,27.0,1002.7
2011-04-15 18:00:00,70.0,31.0,1002.2
2011-04-15 19:00:00,68.2,40.0,1002.2
2011-04-15 20:00:00,66.4,48.0,1002.7
2011-04-15 21:00:00,65.1,59.0,1002.8
2011-04-15 22:00:00,63.3,66.0,1003.1
2011-04-15 23:00:00,61.7,69.0,1002.6
2011-04-16 00:00:00,60.6,76.0,1002.0
2011-04-16 01:00:00,60.1,78.0,1001.0
2011-04-16 02:00:00,59.4,81.0,999.5
2011-04-16 03:00:00,58.8,81.0,998.7
2011-04-16 04:00:00,59.2,79.0,997.8
2011-04-16 05:00:00,59.4,80.0,996.8
2011-04-16 06:00:00,59.7,79.0,996.0
2011-04-16 07:00:00,60.8,77.0,995.5
2011-04-16 08:00:00,62.2,78.0,995.2
2011-04-16 09:00:00,63.9,80.0,994.2
2011-04-16 10:00:00,65.3,78.0,993.2
2011-04-16 11:00:00,67.1,77.0,991.9
2011-04-16 12:00:00,69.3,73.0,989.0
2011-04-16 13:00:00,71.4,67.0,986.2
2011-04-16 14:00:00,73.0,66.0,983.5
2011-04-16 15:00:00,65.8,92.0,985.4
2011-04-16 16:00:00,64.4,90.0,984.3
2011-04-16 17:00:00,66.2,84.0,984.2
2011-04-16 18:00:00,67.1,72.0,984.5
2011-04-16 19:00:00,66.7,46.0,986.0
2011-04-16 20:00:00,65.7,46.0,987.8
2011-04-16 21:00:00,64.2,43.0,988.5
2011-04-16 22:00:00,62.6,46.0,989.4
2011-04-16 23:00:00,59.5,45.0,990.6
2011-04-17 00:00:00,56.8,49.0,991.8
2011-04-17 01:00:00,55.4,51.0,992.2
2011-04-17 02:00:00,54.3,53.0,992.5
2011-04-17 03:00:00,53.1,57.0,992.9
2011-04-17 04:00:00,52.0,58.0,993.4
2011-04-17 05:00:00,50.2,68.0,994.2
2011-04-17 06:00:00,48.4,69.0,995.6
2011-04-17 07:00:00,49.1,65.0,997.0
2011-04-17 08:00:00,51.4,58.0,997.8
2011-04-17 09:00:00,53.1,51.0,998.7
2011-04-17 10:00:00,54.5,46.0,999.2
2011-04-17 11:00:00,57.2,41.0,999.3
2011-04-17 12:00:00,59.9,43.0,998.8
2011-04-17 13:00:00,62.6,36.0,998.2
2011-04-17 14:00:00,65.3,31.0,997.8
2011-04-17 15:00:00,67.1,29.0,997.2
2011-04-17 16:00:00,68.4,27.0,997.0
2011-04-17 17:00:00,69.1,26.0,996.9
2011-04-17 18:00:00,69.3,27.0,996.7
2011-04-17 19:00:00,66.7,35.0,997.3
2011-04-17 20:00:00,61.0,50.0,998.4
2011-04-17 21:00:00,59.2,41.0,999.1
2011-04-17 22:00:00,60.6,42.0,999.3
2011-04-17 23:00:00,60.4,40.0,999.5
2011-04-18 00:00:00,60.1,42.0,999.4
2011-04-18 01:00:00,59.0,44.0,999.5
2011-04-18 02:00:00,58.8,49.0,999.5
2011-04-18 03:00:00,56.8,53.0,999.6
2011-04-18 04:00:00,56.1,54.0,1000.1
2011-04-18 05:00:00,55.6,56.0,1000.0
2011-04-18 06:00:00,54.9,58.0,1000.3
2011-04-18 07:00:00,55.4,57.0,1000.9
2011-04-18 08:00:00,59.4,47.0,1001.5
2011-04-18 09:00:00,65.3,38.0,1001.7
2011-04-18 10:00:00,69.4,35.0,1002.0
2011-04-18 11:00:00,72.1,32.0,1001.7
2011-04-18 12:00:00,74.1,29.0,1001.2
2011-04-18 13:00:00,76.3,24.0,1000.2
2011-04-18 14:00:00,77.5,23.0,999.5
2011-04-18 15:00:00,77.4,23.0,998.9
2011-04-18 16:00:00,78.4,24.0,998.7
2011-04-18 17:00:00,77.5,27.0,998.5
2011-04-18 18:00:00,75.7,31.0,998.6
2011-04-18 19:00:00,73.0,34.0,999.3
2011-04-18 20:00:00,70.2,37.0,999.7
2011-04-18 21:00:00,67.6,37.0,1000.3
2011-04-18 22:00:00,65.1,40.0,1000.6
2011-04-18 23:00:00,63.1,45.0,1001.1
2011-04-19 00:00:00,61.7,55.0,1001.3
2011-04-19 01:00:00,60.6,65.0,1001.0
2011-04-19 02:00:00,60.6,72.0,1000.8
2011-04-19 03:00:00,60.4,77.0,1000.1
2011-04-19 04:00:00,59.7,81.0,1000.3
2011-04-19 05:00:00,58.8,84.0,1000.4
2011-04-19 06:00:00,58.1,86.0,1000.8
2011-04-19 07:00:00,58.8,81.0,1001.2
2011-04-19 08:00:00,62.1,67.0,1001.7
2011-04-19 09:00:00,66.2,57.0,1001.7
2011-04-19 10:00:00,70.0,53.0,1001.4
2011-04-19 11:00:00,73.8,46.0,1001.0
2011-04-19 12:00:00,77.2,42.0,1000.6
2011-04-19 13:00:00,80.1,36.0,1000.5
2011-04-19 14:00:00,82.6,33.0,999.9
2011-04-19 15:00:00,83.8,31.0,999.1
2011-04-19 16:00:00,84.2,32.0,998.8
2011-04-19 17:00:00,83.1,35.0,998.6
2011-04-19 18:00:00,82.0,35.0,998.5
2011-04-19 19:00:00,79.9,40.0,998.8
2011-04-19 20:00:00,77.0,43.0,999.2
2011-04-19 21:00:00,74.8,59.0,999.6
2011-04-19 22:00:00,72.3,64.0,999.4
2011-04-19 23:00:00,70.7,69.0,999.5
2011-04-20 00:00:00,69.8,73.0,999.0
2011-04-20 01:00:00,68.7,79.0,998.3
2011-04-20 02:00:00,67.8,82.0,997.7
2011-04-20 03:00:00,67.8,85.0,997.8
2011-04-20 04:00:00,68.4,84.0,998.5
2011-04-20 05:00:00,68.9,85.0,998.6
2011-04-20 06:00:00,68.2,86.0,999.3
2011-04-20 07:00:00,68.5,84.0,999.8
2011-04-20 08:00:00,70.7,72.0,999.2
2011-04-20 09:00:00,73.9,64.0,999.3
2011-04-20 10:00:00,77.4,53.0,999.9
2011-04-20 11:00:00,80.4,48.0,1001.0
2011-04-20 12:00:00,79.9,47.0,1000.5
2011-04-20 13:00:00,79.9,44.0,999.0
2011-04-20 14:00:00,81.0,42.0,998.5
2011-04-20 15:00:00,82.2,38.0,997.8
2011-04-20 16:00:00,83.3,37.0,997.9
2011-04-20 17:00:00,82.8,38.0,998.2
2011-04-20 18:00:00,81.3,41.0,998.6
2011-04-20 19:00:00,78.8,46.0,998.6
2011-04-20 20:00:00,75.9,50.0,999.0
2011-04-20 21:00:00,74.7,53.0,999.4
2011-04-20 22:00:00,73.4,57.0,999.8
2011-04-20 23:00:00,71.4,61.0,999.9
2011-04-21 00:00:00,69.6,64.0,1000.3
2011-04-21 01:00:00,68.5,64.0,999.7
2011-04-21 02:00:00,68.2,66.0,1000.2
2011-04-21 03:00:00,64.8,73.0,1000.8
2011-04-21 04:00:00,64.4,79.0,1000.3
2011-04-21 05:00:00,62.6,83.0,1000.5
2011-04-21 06:00:00,62.8,75.0,1001.4
2011-04-21 07:00:00,65.5,66.0,1002.2
2011-04-21 08:00:00,66.6,60.0,1003.1
2011-04-21 09:00:00,65.7,62.0,1004.4
2011-04-21 10:00:00,61.9,54.0,1004.9
2011-04-21 11:00:00,64.8,45.0,1005.2
2011-04-21 12:00:00,66.4,42.0,1006.0
2011-04-21 13:00:00,67.6,38.0,1005.6
2011-04-21 14:00:00,66.6,40.0,1005.5
2011-04-21 15:00:00,67.5,48.0,1005.1
2011-04-21 16:00:00,67.6,59.0,1004.9
2011-04-21 17:00:00,66.6,58.0,1005.4
2011-04-21 18:00:00,65.3,59.0,1005.6
2011-04-21 19:00:00,63.3,67.0,1006.2
2011-04-21 20:00:00,61.0,75.0,1007.0
2011-04-21 21:00:00,59.7,81.0,1007.5
2011-04-21 22:00:00,57.9,82.0,1007.7
2011-04-21 23:00:00,55.6,79.0,1008.3
2011-04-22 00:00:00,54.3,76.0,1008.5
2011-04-22 01:00:00,53.8,75.0,1008.4
2011-04-22 02:00:00,53.4,71.0,1008.2
2011-04-22 03:00:00,52.9,73.0,1008.3
2011-04-22 04:00:00,52.9,68.0,1008.4
2011-04-22 05:00:00,52.5,68.0,1009.1
2011-04-22 06:00:00,50.9,84.0,1008.9
2011-04-22 07:00:00,50.4,83.0,1009.1
2011-04-22 08:00:00,51.4,69.0,1009.0
2011-04-22 09:00:00,53.2,62.0,1008.7
2011-04-22 10:00:00,55.6,55.0,1008.8
2011-04-22 11:00:00,56.7,52.0,1008.3
2011-04-22 12:00:00,56.1,73.0,1009.0
2011-04-22 13:00:00,52.9,88.0,1008.9
2011-04-22 14:00:00,52.3,90.0,1008.1
2011-04-22 15:00:00,52.5,90.0,1007.0
2011-04-22 16:00:00,53.2,91.0,1007.1
2011-04-22 17:00:00,53.2,92.0,1007.0
2011-04-22 18:00:00,52.9,90.0,1007.4
2011-04-22 19:00:00,52.3,93.0,1007.1
2011-04-22 20:00:00,52.2,94.0,1007.1
2011-04-22 21:00:00,52.2,94.0,1007.0
2011-04-22 22:00:00,52.5,94.0,1007.1
2011-04-22 23:00:00,52.7,94.0,1006.7
2011-04-23 00:00:00,52.9,94.0,1005.9
2011-04-23 01:00:00,53.1,94.0,1004.6
2011-04-23 02:00:00,53.4,94.0,1004.2
2011-04-23 03:00:00,53.8,94.0,1004.2
2011-04-23 04:00:00,54.1,94.0,1003.8
2011-04-23 05:00:00,54.7,94.0,1003.9
2011-04-23 06:00:00,55.2,94.0,1005.1
2011-04-23 07:00:00,55.2,94.0,1005.2
2011-04-23 08:00:00,55.8,94.0,1005.1
2011-04-23 09:00:00,56.1,94.0,1005.3
2011-04-23 10:00:00,59.0,93.0,1005.1
2011-04-23 11:00:00,63.0,91.0,1004.9
2011-04-23 12:00:00,65.8,87.0,1005.1
2011-04-23 13:00:00,68.0,81.0,1004.5
2011-04-23 14:00:00,70.0,74.0,1004.2
2011-04-23 15:00:00,72.5,69.0,1003.0
2011-04-23 16:00:00,73.4,69.0,1001.9
2011-04-23 17:00:00,75.9,61.0,1001.7
2011-04-23 18:00:00,76.5,63.0,1001.9
2011-04-23 19:00:00,74.5,70.0,1002.0
2011-04-23 20:00:00,72.3,71.0,1002.7
2011-04-23 21:00:00,71.6,67.0,1003.3
2011-04-23 22:00:00,70.9,72.0,1003.7
2011-04-23 23:00:00,69.1,78.0,1003.3
2011-04-24 00:00:00,67.3,85.0,1003.2
2011-04-24 01:00:00,67.3,88.0,1002.7
2011-04-24 02:00:00,66.9,85.0,1002.7
2011-04-24 03:00:00,67.1,85.0,1003.0
2011-04-24 04:00:00,66.2,87.0,1003.4
2011-04-24 05:00:00,64.9,90.0,1003.7
2011-04-24 06:00:00,64.6,89.0,1003.8
2011-04-24 07:00:00,66.0,86.0,1004.6
2011-04-24 08:00:00,68.5,80.0,1004.9
2011-04-24 09:00:00,72.0,72.0,1004.9
2011-04-24 10:00:00,75.0,67.0,1004.6
2011-04-24 11:00:00,77.9,61.0,1004.5
2011-04-24 12:00:00,80.2,57.0,1003.7
